Gene Symbol	hsa:ENTREZ_GENE_ID
SCARF1	9606.ENSP00000263071
GNB1	9606.ENSP00000367869
ZBTB42	9606.ENSP00000409107
ANKRD20A1	9606.ENSP00000366697
SLIT3	9606.ENSP00000430333
CDC42BPB	9606.ENSP00000355237
RABL2B	9606.ENSP00000378958
HKDC1	9606.ENSP00000346643
DIAPH1	9606.ENSP00000381565
KLC2	9606.ENSP00000314837
CAPS2	9606.ENSP00000386959
ZNF341	9606.ENSP00000344308
CCNF	9606.ENSP00000380256
ZNF7	9606.ENSP00000320627
TPM1	9606.ENSP00000267996
SP3	9606.ENSP00000310301
UBE2D2	9606.ENSP00000381717
ACTL8	9606.ENSP00000364555
SP9	9606.ENSP00000378418
YIPF6	9606.ENSP00000417573
RAB40C	9606.ENSP00000248139
RAD1	9606.ENSP00000340879
UGT2A3	9606.ENSP00000251566
SP6	9606.ENSP00000340799
OCRL	9606.ENSP00000360154
TBC1D29	9606.ENSP00000462799
HKR1	9606.ENSP00000315505
MAP4K5	9606.ENSP00000013125
ZBTB4	9606.ENSP00000307858
ZFP82	9606.ENSP00000431265
CASKIN1	9606.ENSP00000345436
MAP3K8	9606.ENSP00000263056
SSR2	9606.ENSP00000295702
ZNF771	9606.ENSP00000323945
ZNF410	9606.ENSP00000407130
TUBA1B	9606.ENSP00000336799
ZNF77	9606.ENSP00000319053
KIF3C	9606.ENSP00000264712
STX19	9606.ENSP00000320679
TMTC3	9606.ENSP00000266712
LRIG2	9606.ENSP00000355396
ZNF773	9606.ENSP00000282292
PIP4K2C	9606.ENSP00000347032
PPP2CA	9606.ENSP00000418447
MYO9B	9606.ENSP00000380444
CAMKV	9606.ENSP00000419195
ZNF484	9606.ENSP00000364645
ZNF354C	9606.ENSP00000324064
MYL1	9606.ENSP00000307280
STK11	9606.ENSP00000324856
TBC1D8B	9606.ENSP00000349781
14-Sep	9606.ENSP00000373627
ZNF507	9606.ENSP00000312277
ZBTB21	9606.ENSP00000308759
ZNF496	9606.ENSP00000294753
DUSP15	9606.ENSP00000341658
ZNF76	9606.ENSP00000363064
ZSCAN5B	9606.ENSP00000351883
PRPS1	9606.ENSP00000361512
ADGRA1	9606.ENSP00000376384
STYK1	9606.ENSP00000075503
YES1	9606.ENSP00000324740
ZNF790	9606.ENSP00000349161
KLC4	9606.ENSP00000259708
FEZF2	9606.ENSP00000283268
PSD3	9606.ENSP00000324127
PCSK4	9606.ENSP00000300954
TOM1L1	9606.ENSP00000460823
ZNF90	9606.ENSP00000410466
TTC16	9606.ENSP00000362386
CCNG1	9606.ENSP00000344635
TTC32	9606.ENSP00000333018
ZDHHC9	9606.ENSP00000349689
ANKRD54	9606.ENSP00000215941
RABAC1	9606.ENSP00000222008
SHANK2	9606.ENSP00000345193
TNNI3K	9606.ENSP00000450895
ZNF714	9606.ENSP00000468862
ZDHHC18	9606.ENSP00000363257
ANKRD16	9606.ENSP00000369434
MYO1H	9606.ENSP00000439182
HRAS	9606.ENSP00000309845
TAB1	9606.ENSP00000216160
NFKB2	9606.ENSP00000358983
ANKRD60	9606.ENSP00000396747
KIF2B	9606.ENSP00000268919
CHM	9606.ENSP00000350386
VASN	9606.ENSP00000306864
FGR	9606.ENSP00000363115
TBC1D12	9606.ENSP00000225235
STK17A	9606.ENSP00000319192
LCK	9606.ENSP00000337825
ARHGDIG	9606.ENSP00000219409
9606.ENSP00000467396	9606.ENSP00000467396
KIF1C	9606.ENSP00000320821
SPTBN1	9606.ENSP00000349259
TRIB2	9606.ENSP00000155926
PLCH2	9606.ENSP00000367747
FMOD	9606.ENSP00000347041
TSC1	9606.ENSP00000298552
PRDM8	9606.ENSP00000339764
KIF20A	9606.ENSP00000378356
PDLIM7	9606.ENSP00000348099
KSR2	9606.ENSP00000339952
ZBTB2	9606.ENSP00000323183
GOLGA5	9606.ENSP00000163416
ARHGAP11B	9606.ENSP00000392760
CNDP1	9606.ENSP00000351682
RAB11FIP3	9606.ENSP00000262305
MAP9	9606.ENSP00000310593
ANKRD65	9606.ENSP00000445688
ZNF501	9606.ENSP00000379363
FGFRL1	9606.ENSP00000264748
ZNF264	9606.ENSP00000263095
AP2M1	9606.ENSP00000292807
STX6	9606.ENSP00000258301
CAB39	9606.ENSP00000258418
ZNF665	9606.ENSP00000379702
RPS6KA2	9606.ENSP00000427015
ZNF717	9606.ENSP00000409514
IQGAP3	9606.ENSP00000354451
ZNF682	9606.ENSP00000380351
LRFN1	9606.ENSP00000248668
CYB5B	9606.ENSP00000308430
EXOC6	9606.ENSP00000260762
CAD	9606.ENSP00000264705
PIK3C3	9606.ENSP00000262039
TTC19	9606.ENSP00000261647
TIE1	9606.ENSP00000361554
AGAP4	9606.ENSP00000363168
ZDHHC5	9606.ENSP00000287169
ANKRD36	9606.ENSP00000391950
HIPK2	9606.ENSP00000385571
HIPK4	9606.ENSP00000291823
NMT1	9606.ENSP00000258960
KIF12	9606.ENSP00000363232
ZNF793	9606.ENSP00000396402
FGFR4	9606.ENSP00000292408
PNPLA7	9606.ENSP00000384610
RPS6KA6	9606.ENSP00000262752
ZNF358	9606.ENSP00000377873
ZNF19	9606.ENSP00000288177
TBC1D3B	9606.ENSP00000390761
TXNDC5	9606.ENSP00000369081
LRMDA	9606.ENSP00000361577
ZNF112	9606.ENSP00000337081
ZNF446	9606.ENSP00000472802
STX1A	9606.ENSP00000222812
PLSCR3	9606.ENSP00000316021
FKBPL	9606.ENSP00000364298
TXNDC11	9606.ENSP00000283033
GOLPH3	9606.ENSP00000265070
PPP1R16B	9606.ENSP00000299824
PABPC1L2A	9606.ENSP00000362621
LRRC38	9606.ENSP00000365253
EGR2	9606.ENSP00000242480
ZNF529	9606.ENSP00000465578
MTF1	9606.ENSP00000362127
ATP1A1	9606.ENSP00000295598
ANKRD66	9606.ENSP00000454770
TSSK2	9606.ENSP00000382544
TOMM22	9606.ENSP00000216034
ZDHHC7	9606.ENSP00000341681
PIM2	9606.ENSP00000365692
ZNF491	9606.ENSP00000313443
OSR1	9606.ENSP00000272223
ZNF282	9606.ENSP00000262085
PSMA7	9606.ENSP00000359910
ALB	9606.ENSP00000295897
ZNF230	9606.ENSP00000409318
KLHDC1	9606.ENSP00000352282
RASA2	9606.ENSP00000286364
YKT6	9606.ENSP00000223369
ZBTB10	9606.ENSP00000387462
ZNF768	9606.ENSP00000369777
ZNF502	9606.ENSP00000296091
EZR	9606.ENSP00000338934
ZDHHC1	9606.ENSP00000340299
CALML6	9606.ENSP00000304643
OPTC	9606.ENSP00000356191
TUBB	9606.ENSP00000339001
UBQLN1	9606.ENSP00000365576
DCTN5	9606.ENSP00000300087
DNMBP	9606.ENSP00000315659
ZFPM2	9606.ENSP00000384179
PPM1G	9606.ENSP00000264714
PPP1R12C	9606.ENSP00000263433
SCAMP3	9606.ENSP00000307275
UBQLN4	9606.ENSP00000357292
RHOC	9606.ENSP00000285735
LRRC19	9606.ENSP00000369395
PLCD1	9606.ENSP00000430344
PGLS	9606.ENSP00000252603
RAB2A	9606.ENSP00000262646
STX17	9606.ENSP00000259400
9606.ENSP00000470087	9606.ENSP00000470087
GOLGA2	9606.ENSP00000416097
TRAPPC6B	9606.ENSP00000330289
DPAGT1	9606.ENSP00000346142
ZNF678	9606.ENSP00000440403
PRKCA	9606.ENSP00000408695
PLSCR4	9606.ENSP00000347038
LRCH2	9606.ENSP00000325091
DIAPH2	9606.ENSP00000321348
SPATA21	9606.ENSP00000335612
SOS2	9606.ENSP00000216373
MYO18A	9606.ENSP00000437073
GGA2	9606.ENSP00000311962
ZNF628	9606.ENSP00000375598
SYK	9606.ENSP00000364898
ZDHHC12	9606.ENSP00000361748
7-Sep	9606.ENSP00000381992
CORO6	9606.ENSP00000344562
PICK1	9606.ENSP00000349465
RABGGTA	9606.ENSP00000216840
PCBP2	9606.ENSP00000352438
LDHB	9606.ENSP00000229319
ZFP3	9606.ENSP00000320347
PI4KA	9606.ENSP00000458238
CORO2A	9606.ENSP00000343746
RBM12	9606.ENSP00000352668
ZNF14	9606.ENSP00000340514
PATZ1	9606.ENSP00000266269
AP4E1	9606.ENSP00000261842
TBC1D21	9606.ENSP00000300504
ZBTB24	9606.ENSP00000230122
PABPC3	9606.ENSP00000281589
STK17B	9606.ENSP00000263955
PRKCD	9606.ENSP00000331602
PEAR1	9606.ENSP00000292357
PLAGL2	9606.ENSP00000246229
LSM14B	9606.ENSP00000279068
ZNF300	9606.ENSP00000397178
VAMP3	9606.ENSP00000054666
ZDHHC8	9606.ENSP00000384716
SPATA5	9606.ENSP00000274008
9606.ENSP00000473043	9606.ENSP00000473043
LRRC23	9606.ENSP00000007969
ZNF256	9606.ENSP00000282308
ATP6V0A4	9606.ENSP00000253856
RAP1GAP2	9606.ENSP00000254695
ZNF852	9606.ENSP00000389841
TPT1	9606.ENSP00000431872
BBS4	9606.ENSP00000268057
ATP2A3	9606.ENSP00000353072
GLI1	9606.ENSP00000228682
DNAJC10	9606.ENSP00000264065
NACC2	9606.ENSP00000277554
ZKSCAN1	9606.ENSP00000323148
UGT1A4	9606.ENSP00000362508
PDGFRL	9606.ENSP00000251630
TBC1D8	9606.ENSP00000366036
TMED2	9606.ENSP00000262225
TLR2	9606.ENSP00000260010
RASEF	9606.ENSP00000365630
LRRC3	9606.ENSP00000291592
NFKBIZ	9606.ENSP00000325663
NEDD8	9606.ENSP00000250495
PRDM13	9606.ENSP00000358217
UBB	9606.ENSP00000304697
LRRC8C	9606.ENSP00000359483
GNAQ	9606.ENSP00000286548
RABL3	9606.ENSP00000273375
SIPA1L2	9606.ENSP00000262861
ZDHHC4	9606.ENSP00000337475
OSBPL6	9606.ENSP00000376293
ZNF843	9606.ENSP00000322899
NSF	9606.ENSP00000381293
MERTK	9606.ENSP00000295408
ATP11B	9606.ENSP00000321195
HIP1R	9606.ENSP00000253083
ZSCAN22	9606.ENSP00000332433
LRRK2	9606.ENSP00000298910
GLIS1	9606.ENSP00000309653
ZNF253	9606.ENSP00000468720
TXNDC9	9606.ENSP00000264255
RAB21	9606.ENSP00000261263
IRAK4	9606.ENSP00000390651
DIAPH3	9606.ENSP00000383178
RCE1	9606.ENSP00000309163
NFKB1	9606.ENSP00000226574
MZF1	9606.ENSP00000215057
OCM2	9606.ENSP00000257627
ZNF292	9606.ENSP00000358590
UNC50	9606.ENSP00000350409
ZNF107	9606.ENSP00000343443
LRRC43	9606.ENSP00000344233
SPTB	9606.ENSP00000374372
PRDM10	9606.ENSP00000351686
HUNK	9606.ENSP00000270112
PIGT	9606.ENSP00000279036
ARF4	9606.ENSP00000306010
LRRN3	9606.ENSP00000312001
RAB11B	9606.ENSP00000333547
TGFB1I1	9606.ENSP00000378332
DUSP5	9606.ENSP00000358596
ANKRD55	9606.ENSP00000342295
ZNF394	9606.ENSP00000337363
ELMOD2	9606.ENSP00000326342
DUSP14	9606.ENSP00000377910
SNX15	9606.ENSP00000366452
ZNF835	9606.ENSP00000444747
STUB1	9606.ENSP00000219548
ZNF85	9606.ENSP00000329793
SEC13	9606.ENSP00000312122
E4F1	9606.ENSP00000301727
ZNF780A	9606.ENSP00000400997
PHLPP1	9606.ENSP00000262719
ZNF536	9606.ENSP00000347730
RXFP1	9606.ENSP00000303248
KANK2	9606.ENSP00000395650
ZNF223	9606.ENSP00000401947
ZNF784	9606.ENSP00000320096
RAB33B	9606.ENSP00000306496
STK24	9606.ENSP00000365730
CETN3	9606.ENSP00000283122
DYNC1H1	9606.ENSP00000348965
UMPS	9606.ENSP00000232607
KRBOX1	9606.ENSP00000373254
SEC22C	9606.ENSP00000264454
GUCY1B3	9606.ENSP00000264424
KHDC3L	9606.ENSP00000359392
PRELP	9606.ENSP00000343924
PDLIM5	9606.ENSP00000321746
ZNF727	9606.ENSP00000447987
MAP3K21	9606.ENSP00000355583
ZNF778	9606.ENSP00000405289
RPS6KA5	9606.ENSP00000261991
PLEKHG3	9606.ENSP00000247226
MYO1D	9606.ENSP00000324527
ANKS4B	9606.ENSP00000308772
CHAD	9606.ENSP00000258969
GNAT2	9606.ENSP00000251337
AP1S3	9606.ENSP00000379891
KIF21B	9606.ENSP00000328494
TUBA3C	9606.ENSP00000382982
CD55	9606.ENSP00000316333
ASAP2	9606.ENSP00000281419
ZSCAN4	9606.ENSP00000321963
SGSM3	9606.ENSP00000248929
CLGN	9606.ENSP00000326699
SP2	9606.ENSP00000365931
GBX2	9606.ENSP00000302251
LRRC32	9606.ENSP00000260061
ZNF584	9606.ENSP00000306756
OGN	9606.ENSP00000262551
ZNF208	9606.ENSP00000380315
KIF25	9606.ENSP00000346401
EIF3E	9606.ENSP00000220849
ZNF728	9606.ENSP00000471593
TBC1D5	9606.ENSP00000402935
UGT2B28	9606.ENSP00000334276
TLR7	9606.ENSP00000370034
DNM1	9606.ENSP00000362014
YY2	9606.ENSP00000389381
ZSCAN20	9606.ENSP00000324450
AGPAT3	9606.ENSP00000291572
NIM1K	9606.ENSP00000313572
PI4KB	9606.ENSP00000271657
CORO1C	9606.ENSP00000261401
DDOST	9606.ENSP00000364188
PDILT	9606.ENSP00000305465
ZNF792	9606.ENSP00000385099
ACTL9	9606.ENSP00000316674
KLF12	9606.ENSP00000366894
PRDM5	9606.ENSP00000264808
ZNF664	9606.ENSP00000337320
MECOM	9606.ENSP00000264674
IRAK1	9606.ENSP00000358997
ADCY1	9606.ENSP00000297323
RAB8A	9606.ENSP00000300935
GUCA1B	9606.ENSP00000230361
RAB33A	9606.ENSP00000257017
AP1M1	9606.ENSP00000388996
FIGN	9606.ENSP00000333836
PLK3	9606.ENSP00000361275
LMAN1	9606.ENSP00000251047
DAPK1	9606.ENSP00000350785
TSC2	9606.ENSP00000219476
DUSP1	9606.ENSP00000239223
ZDHHC6	9606.ENSP00000358413
ACTR3B	9606.ENSP00000256001
ZNF721	9606.ENSP00000428878
XRRA1	9606.ENSP00000339918
STX16	9606.ENSP00000360183
TMPRSS5	9606.ENSP00000299882
EXOC6B	9606.ENSP00000272427
ZNF619	9606.ENSP00000411132
PFN2	9606.ENSP00000239940
PRKG1	9606.ENSP00000363092
MFN1	9606.ENSP00000263969
ZBTB34	9606.ENSP00000362551
ZBTB41	9606.ENSP00000356375
PLA2G15	9606.ENSP00000219345
ZNF195	9606.ENSP00000382511
ZNF57	9606.ENSP00000303696
GNAZ	9606.ENSP00000248996
9606.ENSP00000472894	9606.ENSP00000472894
ACADM	9606.ENSP00000409612
ACTA2	9606.ENSP00000224784
KDELR3	9606.ENSP00000386918
PLK4	9606.ENSP00000270861
SMYD4	9606.ENSP00000304360
KIF26A	9606.ENSP00000388241
LRG1	9606.ENSP00000302621
AGAP2	9606.ENSP00000449241
LDHC	9606.ENSP00000280704
ZNF135	9606.ENSP00000441410
CDC42	9606.ENSP00000314458
VPS52	9606.ENSP00000409952
REST	9606.ENSP00000311816
KIF13B	9606.ENSP00000427900
ZKSCAN8	9606.ENSP00000332750
ZNF780B	9606.ENSP00000391641
ARHGEF1	9606.ENSP00000337261
ARFGEF2	9606.ENSP00000360985
FLRT1	9606.ENSP00000246841
PHLPP2	9606.ENSP00000348611
CYFIP2	9606.ENSP00000325817
ZNF43	9606.ENSP00000347045
ZNF687	9606.ENSP00000319829
ATP1A3	9606.ENSP00000302397
PDIA2	9606.ENSP00000219406
ZNF772	9606.ENSP00000341165
CDK5	9606.ENSP00000419782
ZNF620	9606.ENSP00000322265
RAB19	9606.ENSP00000348778
GTPBP4	9606.ENSP00000354040
USH1G	9606.ENSP00000320076
STX7	9606.ENSP00000356918
9606.ENSP00000450730	9606.ENSP00000450730
ZNF416	9606.ENSP00000196489
CLTC	9606.ENSP00000269122
HIPK3	9606.ENSP00000304226
DYNC2H1	9606.ENSP00000381167
ZNF124	9606.ENSP00000340749
RANBP2	9606.ENSP00000283195
ANKRD30BL	9606.ENSP00000386398
GUCY2C	9606.ENSP00000261170
KIF26B	9606.ENSP00000385545
ZNF732	9606.ENSP00000415774
TUBA1C	9606.ENSP00000301072
AKT1	9606.ENSP00000270202
RASD1	9606.ENSP00000225688
UBQLNL	9606.ENSP00000369531
RAF1	9606.ENSP00000251849
SIPA1L3	9606.ENSP00000222345
KIF3B	9606.ENSP00000364864
ARHGAP6	9606.ENSP00000338967
CDK2	9606.ENSP00000266970
ZNF621	9606.ENSP00000340841
OMG	9606.ENSP00000247271
ZBTB7A	9606.ENSP00000323670
ACTC1	9606.ENSP00000290378
ZNF141	9606.ENSP00000240499
ZNF510	9606.ENSP00000223428
TNS1	9606.ENSP00000171887
CFL1	9606.ENSP00000309629
ZNF181	9606.ENSP00000420727
ATMIN	9606.ENSP00000299575
ZIK1	9606.ENSP00000472867
9606.ENSP00000461460	9606.ENSP00000461460
ARHGEF5	9606.ENSP00000056217
RASGRP2	9606.ENSP00000338864
TBC1D3L	9606.ENSP00000346691
ADCY6	9606.ENSP00000311405
LRRN4	9606.ENSP00000368135
ZNF33A	9606.ENSP00000363747
PARD6A	9606.ENSP00000219255
ZNF532	9606.ENSP00000338217
SP4	9606.ENSP00000222584
DYNLL1	9606.ENSP00000242577
SLC9A1	9606.ENSP00000263980
RLF	9606.ENSP00000361857
VEZF1	9606.ENSP00000462337
MAP3K7	9606.ENSP00000358335
ATP13A1	9606.ENSP00000349877
RAP2A	9606.ENSP00000245304
DSTN	9606.ENSP00000246069
TRIB3	9606.ENSP00000217233
ZNF676	9606.ENSP00000380310
KLHDC2	9606.ENSP00000298307
GNAI2	9606.ENSP00000312999
PPP1R7	9606.ENSP00000234038
ZNF136	9606.ENSP00000344162
MAP3K20	9606.ENSP00000364361
ANKRD62	9606.ENSP00000326572
ZNF488	9606.ENSP00000379054
PEX1	9606.ENSP00000248633
EGR4	9606.ENSP00000445626
BET1L	9606.ENSP00000372210
RAD23A	9606.ENSP00000467024
RAI14	9606.ENSP00000427123
HK2	9606.ENSP00000290573
TBC1D16	9606.ENSP00000309794
ROR1	9606.ENSP00000360120
WDTC1	9606.ENSP00000355317
PPP1R16A	9606.ENSP00000292539
PRDM15	9606.ENSP00000269844
LRRC9	9606.ENSP00000454748
CDKN2D	9606.ENSP00000337056
ZNF383	9606.ENSP00000340132
NOTCH3	9606.ENSP00000263388
PPP2R2D	9606.ENSP00000399970
ARHGAP21	9606.ENSP00000379709
ANKRD28	9606.ENSP00000382379
ZSCAN31	9606.ENSP00000345339
RFXANK	9606.ENSP00000305071
SMYD5	9606.ENSP00000374152
RPS6KA1	9606.ENSP00000435412
BCL3	9606.ENSP00000164227
RAB25	9606.ENSP00000354376
SCD	9606.ENSP00000359380
PRKACA	9606.ENSP00000309591
MOB2	9606.ENSP00000328694
SGTB	9606.ENSP00000370395
ASB18	9606.ENSP00000386532
UGT1A1	9606.ENSP00000304845
MYL3	9606.ENSP00000292327
9606.ENSP00000458124	9606.ENSP00000458124
PLCD4	9606.ENSP00000388631
RAB36	9606.ENSP00000263116
9606.ENSP00000465960	9606.ENSP00000465960
MAK	9606.ENSP00000313021
MYH7	9606.ENSP00000347507
ZNF577	9606.ENSP00000301399
CTCFL	9606.ENSP00000243914
ZNF280D	9606.ENSP00000267807
ZNF512	9606.ENSP00000347648
KIF27	9606.ENSP00000297814
ZNF544	9606.ENSP00000269829
IQCA1	9606.ENSP00000387347
TUBG1	9606.ENSP00000251413
9606.ENSP00000457704	9606.ENSP00000457704
PSD4	9606.ENSP00000245796
ZNF514	9606.ENSP00000295208
PPM1B	9606.ENSP00000282412
YWHAZ	9606.ENSP00000309503
2-Sep	9606.ENSP00000353157
PIK3CG	9606.ENSP00000352121
RAB1B	9606.ENSP00000310226
CANX	9606.ENSP00000247461
PPM1N	9606.ENSP00000397050
PKDCC	9606.ENSP00000294964
CYTH3	9606.ENSP00000297044
RAB20	9606.ENSP00000267328
TNKS2	9606.ENSP00000360689
NPR1	9606.ENSP00000357669
ANKFY1	9606.ENSP00000459775
ZNF699	9606.ENSP00000311596
KIF3A	9606.ENSP00000368020
UGT2B7	9606.ENSP00000304811
DCTN6	9606.ENSP00000221114
ASPN	9606.ENSP00000364694
ANKRD23	9606.ENSP00000321679
RAB18	9606.ENSP00000349415
GTF3A	9606.ENSP00000370532
GPLD1	9606.ENSP00000230036
PTEN	9606.ENSP00000361021
PLD1	9606.ENSP00000342793
TEC	9606.ENSP00000370912
KLF4	9606.ENSP00000363804
UGT8	9606.ENSP00000311648
ZSCAN10	9606.ENSP00000252463
OPA1	9606.ENSP00000354681
ZBTB44	9606.ENSP00000433457
ZNF713	9606.ENSP00000416662
ZBTB20	9606.ENSP00000419153
ZNF691	9606.ENSP00000380237
ZNF423	9606.ENSP00000262383
PLK5	9606.ENSP00000466248
MAP4K2	9606.ENSP00000294066
CAPSL	9606.ENSP00000380523
ATP2A1	9606.ENSP00000349595
ZNF81	9606.ENSP00000341151
ZNF384	9606.ENSP00000354592
SACM1L	9606.ENSP00000373713
ZNF841	9606.ENSP00000374185
TESK1	9606.ENSP00000338127
ASB10	9606.ENSP00000391137
ZDHHC24	9606.ENSP00000309429
CAMK1G	9606.ENSP00000009105
PLK1	9606.ENSP00000300093
CALML4	9606.ENSP00000419081
SSNA1	9606.ENSP00000313752
EXOC7	9606.ENSP00000334100
ZNF432	9606.ENSP00000221315
KERA	9606.ENSP00000266719
SFN	9606.ENSP00000340989
ZNF625	9606.ENSP00000394380
ARL8B	9606.ENSP00000256496
TBC1D13	9606.ENSP00000361731
ZNF33B	9606.ENSP00000352444
STX5	9606.ENSP00000294179
KIF5C	9606.ENSP00000393379
ZNF671	9606.ENSP00000321848
CALB2	9606.ENSP00000307508
RAP2C	9606.ENSP00000340274
LRRC8B	9606.ENSP00000332674
MAPK1	9606.ENSP00000215832
FBXO8	9606.ENSP00000377280
INSIG2	9606.ENSP00000245787
LRWD1	9606.ENSP00000292616
GAPDH	9606.ENSP00000229239
GLI3	9606.ENSP00000379258
MYO3A	9606.ENSP00000265944
LAMP1	9606.ENSP00000333298
EIF5	9606.ENSP00000216554
9606.ENSP00000463741	9606.ENSP00000463741
LATS2	9606.ENSP00000372035
CDKN2B	9606.ENSP00000276925
BBS1	9606.ENSP00000317469
ZNF521	9606.ENSP00000354794
ATP12A	9606.ENSP00000218548
PDGFRA	9606.ENSP00000257290
POTEC	9606.ENSP00000351856
DAPK2	9606.ENSP00000261891
ZNF592	9606.ENSP00000299927
TUBB4B	9606.ENSP00000341289
ATP2C2	9606.ENSP00000262429
KIT	9606.ENSP00000288135
ARHGEF19	9606.ENSP00000270747
ZNF12	9606.ENSP00000385939
MAP3K2	9606.ENSP00000343463
PAPSS2	9606.ENSP00000406157
ZNF337	9606.ENSP00000252979
ZNF267	9606.ENSP00000300870
DUPD1	9606.ENSP00000340609
IQCB1	9606.ENSP00000311505
PGGT1B	9606.ENSP00000404676
ZNF233	9606.ENSP00000375820
DUSP7	9606.ENSP00000417183
VAMP2	9606.ENSP00000314214
UNK	9606.ENSP00000293218
KIF17	9606.ENSP00000247986
ZNF415	9606.ENSP00000243643
CABP4	9606.ENSP00000324960
PKN2	9606.ENSP00000359552
ZNF544	9606.ENSP00000469018
ASB6	9606.ENSP00000277458
MYO3B	9606.ENSP00000386213
RASA1	9606.ENSP00000274376
ZNF79	9606.ENSP00000362446
CRK	9606.ENSP00000300574
SCAMP2	9606.ENSP00000268099
ZNF709	9606.ENSP00000404127
DUSP4	9606.ENSP00000240100
ANKRD18A	9606.ENSP00000382610
EXOC5	9606.ENSP00000389934
ZNF205	9606.ENSP00000219091
SMYD2	9606.ENSP00000355924
MYNN	9606.ENSP00000326240
ZNF519	9606.ENSP00000464872
ZXDB	9606.ENSP00000364023
TLR10	9606.ENSP00000308925
ZNF263	9606.ENSP00000219069
MIB1	9606.ENSP00000261537
TMEM30CP	9606.ENSP00000402698
SPTBN5	9606.ENSP00000317790
ARFGEF1	9606.ENSP00000262215
CAB39L	9606.ENSP00000261669
KDR	9606.ENSP00000263923
MAP3K3	9606.ENSP00000354927
RAB9B	9606.ENSP00000243298
CYTH1	9606.ENSP00000354398
CDKN2C	9606.ENSP00000262662
RPS6KA4	9606.ENSP00000333896
VAMP4	9606.ENSP00000236192
ANKEF1	9606.ENSP00000367631
ESPL1	9606.ENSP00000257934
ASB1	9606.ENSP00000264607
TNFAIP6	9606.ENSP00000243347
EPHA5	9606.ENSP00000273854
ZNF26	9606.ENSP00000375416
ZFP91-CNTF	9606.ENSP00000455911
PPP4C	9606.ENSP00000279387
GP5	9606.ENSP00000319286
EGFR	9606.ENSP00000275493
AP1G1	9606.ENSP00000377148
MAP3K5	9606.ENSP00000351908
ZNF37A	9606.ENSP00000329141
TIAM2	9606.ENSP00000327315
ZNF304	9606.ENSP00000282286
ZNF561	9606.ENSP00000303915
ZNF251	9606.ENSP00000292562
ARHGDIA	9606.ENSP00000269321
ARHGEF12	9606.ENSP00000380942
MYL4	9606.ENSP00000347055
PDIA5	9606.ENSP00000323313
TUBB2B	9606.ENSP00000259818
CFAP45	9606.ENSP00000357079
ZIC2	9606.ENSP00000365514
9606.ENSP00000415178	9606.ENSP00000415178
ARL13B	9606.ENSP00000377769
SRMS	9606.ENSP00000217188
UGT1A8	9606.ENSP00000362549
TBC1D9B	9606.ENSP00000349291
ZNF66	9606.ENSP00000461425
RABGEF1	9606.ENSP00000398177
9606.ENSP00000399696	9606.ENSP00000399696
TPTE	9606.ENSP00000355208
AP5M1	9606.ENSP00000261558
DYRK4	9606.ENSP00000010132
ASZ1	9606.ENSP00000284629
TMED9	9606.ENSP00000330945
ZNF469	9606.ENSP00000402343
ZNF84	9606.ENSP00000394086
ZNF813	9606.ENSP00000379684
UGT1A10	9606.ENSP00000343838
PRDM9	9606.ENSP00000296682
ZNF878	9606.ENSP00000447931
DNM1L	9606.ENSP00000450399
LIMK2	9606.ENSP00000339916
ZNF470	9606.ENSP00000333223
RAB11FIP1	9606.ENSP00000331342
PIP4K2B	9606.ENSP00000269554
PKN1	9606.ENSP00000343325
ARHGEF9	9606.ENSP00000253401
ZNF322	9606.ENSP00000418897
STX12	9606.ENSP00000363054
CYB5A	9606.ENSP00000341625
TXN2	9606.ENSP00000216185
UGT2B15	9606.ENSP00000341045
PLAG1	9606.ENSP00000325546
PLCB3	9606.ENSP00000279230
ATP6V0B	9606.ENSP00000431605
ZNF880	9606.ENSP00000406318
ELMO1	9606.ENSP00000312185
MAP3K11	9606.ENSP00000309597
MAD2L1	9606.ENSP00000296509
ADCY3	9606.ENSP00000260600
LCLAT1	9606.ENSP00000310551
ATR	9606.ENSP00000343741
PSKH1	9606.ENSP00000291041
CYTH4	9606.ENSP00000248901
PRKAR2A	9606.ENSP00000265563
ACTB	9606.ENSP00000349960
TUBB6	9606.ENSP00000318697
LRRC8D	9606.ENSP00000338887
ADCY2	9606.ENSP00000342952
FOLR1	9606.ENSP00000308137
MAP2K1	9606.ENSP00000302486
PPEF2	9606.ENSP00000286719
AGAP9	9606.ENSP00000407436
ZNF568	9606.ENSP00000334685
CAPNS1	9606.ENSP00000246533
TMX3	9606.ENSP00000299608
KLF17	9606.ENSP00000361373
KLC1	9606.ENSP00000414982
CIB2	9606.ENSP00000258930
TXK	9606.ENSP00000264316
PARD6G	9606.ENSP00000343144
ZNF701	9606.ENSP00000301093
ZNF214	9606.ENSP00000278314
CNOT6L	9606.ENSP00000264903
ZDHHC22	9606.ENSP00000318222
SEC14L5	9606.ENSP00000251170
RABIF	9606.ENSP00000356231
IKZF3	9606.ENSP00000344544
ZNF566	9606.ENSP00000376010
ZNF605	9606.ENSP00000376135
ZNF576	9606.ENSP00000337852
ADAP2	9606.ENSP00000329468
RAB3IL1	9606.ENSP00000378313
ZXDA	9606.ENSP00000351530
ZNF74	9606.ENSP00000349098
ERP44	9606.ENSP00000262455
ARF6	9606.ENSP00000298316
SLMAP	9606.ENSP00000295951
